YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION
2017,12,21,39.4,29,23.6,85,2,20
2017,12,22,0.4,30.1,24.4,86,1,340
2017,12,23,9,31.2,25.2,86,1,180
2017,12,24,0.2,32.4,25,81,1,40
2017,12,25,0,33.6,25.2,75,2,40
2017,12,26,22.4,32.8,25.2,80,2,40
2017,12,27,1.6,29.7,25,84,2,20
2017,12,28,0,32,25,80,2,20
2017,12,29,0,32,24,76,2,20
2017,12,30,0,33.2,24.9,73,2,20
2017,12,31,-1,32.4,24.8,77,2,20
2018,1,1,44.4,31,24.2,85,2,40
2018,1,2,0.6,32,25,82,2,180
2018,1,3,1.4,33,25.7,77,2,40
2018,1,4,3,30.9,24,82,2,360
2018,1,5,6.8,31.1,24,84,1,360
2018,1,6,1.6,30.6,24.1,83,1,20
2018,1,7,1.2,32.1,24.7,82,2,360
2018,1,8,15.2,31,24.6,82,2,20
2018,1,9,11.2,28.2,23,88,3,360
2018,1,10,0,32,24.3,82,2,360
2018,1,11,0,33.3,24.8,77,2,40
2018,1,12,0,33.5,25.1,73,3,360
2018,1,13,0.6,32.8,25,82,2,20
2018,1,14,17.6,26.9,23.6,89,2,360
2018,1,15,3.6,30,24,84,2,360
2018,1,16,0.4,30.2,24.4,83,2,360
2018,1,17,4.8,32.3,25.1,82,2,70
2018,1,18,1,30.3,23,83,2,20
2018,1,19,0.2,31.4,24.1,78,2,20
2018,1,20,0.8,32.7,24.4,74,2,40
2018,1,21,0.6,28,23.8,82,2,20
2018,1,22,0.2,27.8,23,87,1,20
2018,1,23,0.3,32,24.5,79,2,40
2018,1,24,3.1,32.8,25.3,80,2,40
2018,1,25,0,32.8,25.1,77,2,40
2018,1,26,0,33,25,78,2,40
2018,1,27,0.2,33.6,24,76,2,20
2018,1,28,0,33.1,25.6,74,3,20
2018,1,29,0,32,24.2,75,2,360
2018,1,30,0,33.7,24,70,3,20
2018,1,31,0,28.6,24.6,78,2,20
2018,2,1,-1,32.5,25.3,71,2,20
2018,2,2,16.6,32.1,24.6,82,2,40
2018,2,3,0,32.3,25.1,78,1,20
2018,2,4,1,33.3,25.3,80,2,200
2018,2,5,17,33.7,25,83,2,70
2018,2,6,8.4,33.1,24.9,77,3,40
2018,2,7,0.2,32.5,24.9,80,2,360
2018,2,8,-1,33.1,25,77,2,200
2018,2,9,0,32.8,24.7,71,1,40
2018,2,10,-1,34.1,24.8,71,2,70
2018,2,11,2.4,34,26,72,3,20
2018,2,12,0.1,31.8,24.8,83,2,360
2018,2,13,0,32.6,25.4,77,2,180
2018,2,14,0,32.9,26.7,78,2,200
2018,2,15,1,32.5,24.8,78,2,180
2018,2,16,0,34.2,25.4,72,2,60
2018,2,17,0,33.1,25.2,71,3,360
2018,2,18,-1,31,24.1,76,3,360
2018,2,19,-1,32.5,25.6,75,3,40
2018,2,20,0,34.4,23.2,72,2,70
2018,2,21,0,34,25,68,2,200
2018,2,22,0,34.5,25.2,69,2,20
2018,2,23,1.2,33.1,25.2,76,2,360
2018,2,24,6,26.4,23.6,90,2,360
2018,2,25,-1,32.5,25,79,2,20
2018,2,26,0,34.7,24.9,70,2,40
2018,2,27,3.6,34.1,24.7,76,2,40
2018,2,28,0,31.4,24.7,76,1,20
2018,3,1,0.8,33,24.6,79,2,40
2018,3,2,8.2,33.3,24.2,78,1,40
2018,3,3,0,33.2,24.9,77,2,40
2018,3,4,0.2,33,24,78,2,40
2018,3,5,0,34.1,24.5,67,2,40
2018,3,6,0,34.1,25.2,69,3,20
2018,3,7,0,32.8,24.6,73,2,40
2018,3,8,0,34.6,24.2,68,2,20
2018,3,9,0,34.6,24.7,64,2,360
2018,3,10,0,34,25,64,3,20
2018,3,11,1.8,33.8,24.1,70,2,40
2018,3,12,0,34.8,23.5,65,2,40
2018,3,13,2.9,33.7,24.6,72,2,360
2018,3,14,0,33.2,25,66,3,360
2018,3,15,0,34,25.4,68,1,180
2018,3,16,-1,35.7,25.8,69,2,70
2018,3,17,5.8,33.7,24.8,73,2,20
2018,3,18,0,33.6,25,69,3,20
2018,3,19,6.6,27.5,23.3,87,1,360
2018,3,20,0,33.6,24.8,70,2,20
2018,3,21,0,33,24.4,71,3,40
2018,3,22,1.4,33.1,24.6,76,2,360
2018,3,23,0,33.8,24.4,73,2,360
2018,3,24,-1,34,24.7,75,3,360
2018,3,25,-1,35.2,25.5,71,2,20
2018,3,26,24.8,30.2,24,85,2,20
2018,3,27,0,33.1,24,69,2,360
2018,3,28,0,34.2,24.4,69,2,90
2018,3,29,1.6,34.8,24.7,69,2,360
2018,3,30,2.2,34,24.2,69,2,40
2018,3,31,0,33.5,23.8,69,3,40
2018,4,1,-1,35.6,25.4,67,2,70
2018,4,2,-1,35.1,25,68,2,40
2018,4,3,52.8,35,24,72,2,40
2018,4,4,42.6,34,24,74,2,160
2018,4,5,5.1,31.1,24,79,2,40
2018,4,6,0,33.7,24.4,67,2,40
2018,4,7,17.8,34.7,24.8,70,2,40
2018,4,8,0,33.4,26,74,2,200
2018,4,9,0,33.1,25.1,74,2,200
2018,4,10,-1,33.5,25.8,74,2,360
2018,4,11,1.2,32.5,25,79,2,20
2018,4,12,0,34.4,25.6,73,2,40
2018,4,13,10.4,33.2,25.4,79,2,70
2018,4,14,1.4,34,25.5,74,3,40
2018,4,15,31.8,31.2,24,84,2,20
2018,4,16,5.8,27.1,24,91,1,360
2018,4,17,1,34.1,25.4,77,2,40
2018,4,18,-1,31.8,24.4,80,2,20
2018,4,19,2.2,33.8,25.2,79,1,40
2018,4,20,0,33.1,25.8,78,2,360
2018,4,21,1.3,34.5,24.8,75,2,40
2018,4,22,0,34.4,25.7,70,2,40
2018,4,23,2.3,34.8,25,75,2,40
2018,4,24,0,34.7,25.8,71,2,70
2018,4,25,0,35,26.2,67,2,40
2018,4,26,0,35.1,26.7,72,2,40
2018,4,27,1.2,33.9,25.4,77,2,40
2018,4,28,0,35.2,26.4,73,3,40
2018,4,29,0,35,26,70,2,180
2018,4,30,1.7,35.2,25.9,71,2,40
2018,5,1,0.4,33.3,26,78,2,40
2018,5,2,0,32.4,25.8,81,2,40
2018,5,3,2.3,34.1,25.6,72,2,200
2018,5,4,36.6,34.7,24.6,72,2,180
2018,5,5,3,33.8,25.7,77,2,200
2018,5,6,3.8,35,25,73,2,200
2018,5,7,10.2,33.6,25.4,77,2,180
2018,5,8,18,32,24.4,76,2,180
2018,5,9,21.1,34,24.6,74,2,40
2018,5,10,0,32.8,25.4,78,2,180
2018,5,11,0,34.1,25.6,70,2,40
2018,5,12,25,35.5,25.7,74,2,180
2018,5,13,-1,34,26.7,74,2,200
2018,5,14,-1,33.3,25.7,78,2,180
2018,5,15,0,32.6,26.4,75,2,180
2018,5,16,0,33.2,26.2,75,2,180
2018,5,17,-1,35.1,26.4,74,2,40
2018,5,18,0.2,34.5,26,75,2,40
2018,5,19,0,33.2,25.7,78,2,180
2018,5,20,6.9,33,24.3,88,2,180
2018,5,21,3.2,33.1,25.5,74,1,200
2018,5,22,0,33.8,26,75,2,180
2018,5,23,-1,34.8,26.5,69,2,360
2018,5,24,33.8,33.1,26.1,73,1,180
2018,5,25,0,31.1,25.2,82,1,180
2018,5,26,0,35,26.3,75,2,40
2018,5,27,0,34,26.3,75,2,70
2018,5,28,89.6,32.8,23.8,78,2,40
2018,5,29,0,33.6,25.5,78,1,40
2018,5,30,0.2,33,24.8,81,2,20
2018,5,31,0,33,25,79,1,40
2018,6,1,7,32.2,25.6,79,1,200
2018,6,2,0,30.7,26,81,2,360
2018,6,3,10.8,33.7,24.2,78,1,360
2018,6,4,0,33.2,26,79,1,40
2018,6,5,0.3,32.1,25.6,79,1,40
2018,6,6,-1,31,25.2,79,1,70
2018,6,7,0,34.8,27,69,2,180
2018,6,8,1.2,33,27.2,76,2,180
2018,6,9,0,32.7,27.1,77,3,180
2018,6,10,2.8,33,25.8,75,3,180
2018,6,11,0,33.4,25.3,76,2,200
2018,6,12,-1,33.8,25,73,2,180
2018,6,13,22,33.3,24.2,75,2,180
2018,6,14,4.7,32.2,24.3,80,2,180
2018,6,15,3.2,32.4,24.8,80,2,200
2018,6,16,0.4,32.7,24.5,82,2,200
2018,6,17,-1,32,24.9,78,2,180
2018,6,18,0.6,33.2,24.1,76,2,180
2018,6,19,24.6,33.6,25,73,2,180
2018,6,20,3.5,31.1,25.2,84,1,180
2018,6,21,1.6,30.5,23.8,84,2,180
2018,6,22,0.2,32.5,24.2,74,1,180
2018,6,23,-1,32.3,24.5,80,2,200
2018,6,24,0,32.6,24.6,77,2,180
2018,6,25,22.4,32,24.6,75,2,180
2018,6,26,0.6,31.8,24.8,75,2,180
2018,6,27,0,32.5,25.2,74,2,180
2018,6,28,0.8,33.2,25.2,76,2,180
2018,6,29,1,32.5,24.6,77,2,180
2018,6,30,0.3,32.5,24.8,77,2,180
2018,7,1,0,32,24.3,75,2,180
2018,7,2,11,31.8,23.8,80,1,180
2018,7,3,13.4,32.5,25,75,2,180
2018,7,4,3.8,32.3,24,80,2,360
2018,7,5,11.4,32,24,80,1,180
2018,7,6,67.6,31.9,23,83,1,180
2018,7,7,0,32,24.3,76,2,180
2018,7,8,0,32.7,25.9,77,1,180
2018,7,9,0,33,26.3,79,2,180
2018,7,10,30,32.6,25.2,81,2,180
2018,7,11,12,31,25,83,1,180
2018,7,12,0.2,28.6,24.6,86,1,20
2018,7,13,0,31.5,25.8,76,1,180
2018,7,14,0,31.3,26,79,2,160
2018,7,15,1.4,33.2,25.4,78,2,140
2018,7,16,0.2,31.8,25.9,79,2,180
2018,7,17,0,32.5,26.7,74,2,180
2018,7,18,0,32.3,26,76,3,180
2018,7,19,0,33,26.6,77,2,180
2018,7,20,0,33.6,26.4,72,3,180
2018,7,21,19.6,33,26,79,2,180
2018,7,22,2.9,32.7,25.5,77,2,180
2018,7,23,-1,31.9,24,76,1,180
2018,7,24,-1,33,25.2,73,2,180
2018,7,25,-1,33,25.4,74,1,360
2018,7,26,0,32.9,25.2,75,2,180
2018,7,27,0,33.7,26.2,75,2,200
2018,7,28,5,33.5,25.1,78,2,180
2018,7,29,1.1,33.2,25.6,80,2,160
2018,7,30,0,32.8,24.8,77,2,180
2018,7,31,-1,32,26,77,2,180
2018,8,1,0,32.2,26,75,2,180
2018,8,2,2.5,31.6,25,78,3,180
2018,8,3,0.3,31.3,24.2,74,1,340
2018,8,4,0,32.8,25.6,71,1,90
2018,8,5,0.1,32.3,26.9,75,3,180
2018,8,6,3.4,33.5,24.9,74,3,180
2018,8,7,0,32.8,25.8,72,3,180
2018,8,8,0,32.6,25.6,74,2,180
2018,8,9,0,33,25.8,74,2,180
2018,8,10,0,33.7,26,74,2,180
2018,8,11,0,34,25,75,2,180
2018,8,12,-1,33.7,25.1,72,2,180
2018,8,13,0,34,25.7,71,2,180
2018,8,14,0,33.1,25.6,73,2,180
2018,8,15,0,33.4,27,71,2,180
2018,8,16,0,31.7,26,77,1,180
2018,8,17,22.2,31.7,25.4,78,2,180
2018,8,18,-1,32.7,26.9,74,2,180
2018,8,19,3,32.4,25.4,81,1,180
2018,8,20,1.2,32.6,25.1,77,3,180
2018,8,21,3,33.7,26.8,74,3,180
2018,8,22,12.4,32.4,24.8,77,3,180
2018,8,23,56.7,32,24,82,2,180
2018,8,24,42.6,31,24,82,2,180
2018,8,25,56.9,29.6,23.1,86,1,180
2018,8,26,1.5,31.4,23.6,81,1,180
2018,8,27,0.4,33,24.6,80,2,180
2018,8,28,6.8,33.1,23.2,77,2,180
2018,8,29,1,34.1,23.4,73,2,20
2018,8,30,0.4,32.2,24.4,78,2,40
2018,8,31,-1,31.9,24.4,79,1,180
2018,9,1,0,33,24.9,75,2,220
2018,9,2,14.8,33.1,24.7,76,1,140
2018,9,3,0,33.1,25.1,70,2,70
2018,9,4,0,32.3,24.4,69,2,20
2018,9,5,0,33.2,24.4,71,1,180
2018,9,6,0,33.4,25.3,72,2,180
2018,9,7,1.6,34.5,25,71,3,180
2018,9,8,18.6,33.6,23.8,76,2,180
2018,9,9,-1,31.6,25.4,78,2,180
2018,9,10,9.6,32.2,24.2,81,2,180
2018,9,11,-1,32.2,24.4,80,2,180
2018,9,12,0,32.8,25.4,71,2,340
2018,9,13,-1,31,26.6,75,2,200
2018,9,14,0,31.9,27,68,4,200
2018,9,15,0.6,32,26,75,4,160
2018,9,16,0,32.1,25,79,2,180
2018,9,17,11.8,34.3,24.7,76,2,40
2018,9,18,0,33.5,25.8,75,2,180
2018,9,19,77.9,33.8,24.4,75,2,180
2018,9,20,0.2,31.1,23.8,80,1,360
2018,9,21,2.2,32.6,24.2,78,2,20
2018,9,22,44.2,34,24.6,77,2,360
2018,9,23,0,33,24.7,80,2,360
2018,9,24,0,33,24.6,77,1,180
2018,9,25,-1,34,24.4,73,1,180
2018,9,26,0,34.4,25.3,69,1,180
2018,9,27,0,33.1,25.8,71,1,200
2018,9,28,0,33.4,25,76,2,180
2018,9,29,0,32.8,25.5,75,2,180
2018,9,30,0.3,33.2,26.3,77,2,180
2018,10,1,0,32.8,26,79,2,180
2018,10,2,36.8,33,25,77,2,200
2018,10,3,26.2,33,24.6,79,2,200
2018,10,4,0,32,25.5,80,2,200
2018,10,5,-1,32.6,25,76,2,200
2018,10,6,4,33.7,24.9,77,2,180
2018,10,7,0,34.4,25.8,72,2,20
2018,10,8,0,34.5,25.5,73,2,40
2018,10,9,0,34.7,25.3,69,2,40
2018,10,10,0,35.4,25.3,68,2,40
2018,10,11,0,34.9,25.6,70,2,20
2018,10,12,-1,34.4,26,71,2,20
2018,10,13,1.8,34.3,26.1,75,2,40
2018,10,14,-1,34.1,25,78,2,40
2018,10,15,1,33.8,24.1,76,2,70
2018,10,16,1.8,32,24,78,2,360
2018,10,17,7.8,33.3,24,79,2,20
2018,10,18,4.6,32.7,25.2,78,1,70
2018,10,19,6.6,30,23.7,84,1,200
2018,10,20,3.9,33.2,24.2,78,1,40
2018,10,21,0.4,32.7,24.3,76,2,180
2018,10,22,25.4,32.6,23.2,82,2,70
2018,10,23,-1,34,25.1,73,2,40
2018,10,24,-1,33.6,25.2,75,2,360
2018,10,25,0.2,34.3,25,71,2,70
2018,10,26,19.8,33.6,25.8,77,2,180
2018,10,27,1.2,33.6,25.1,77,1,70
2018,10,28,0,34,24.2,72,2,160
2018,10,29,0,33.6,24.2,75,2,200
2018,10,30,1.2,33.8,26.2,73,2,180
2018,10,31,-1,34,25.8,76,2,180
2018,11,1,3,33.7,25,76,1,20
2018,11,2,0.4,33.8,25.8,78,2,40
2018,11,3,0.6,32.4,25.1,84,2,40
2018,11,4,3.2,34,25.2,78,2,20
2018,11,5,0,34,25.9,76,2,70
2018,11,6,0,34,25.5,75,2,20
2018,11,7,0,33.3,26,75,3,20
2018,11,8,0.6,33.1,24.5,74,2,20
2018,11,9,0,34.2,24.8,74,2,360
2018,11,10,0.2,33.8,25.4,77,3,20
2018,11,11,0,32.9,25.4,76,3,20
2018,11,12,-1,30,25,83,2,20
2018,11,13,2.4,30.3,24.8,84,1,20
2018,11,14,0,33,25.4,77,2,40
2018,11,15,1,34.4,25.2,79,1,70
2018,11,16,0,34.2,25,70,2,360
2018,11,17,0,32.2,24,75,2,20
2018,11,18,0,33.7,25.6,70,2,20
2018,11,19,0.2,27,22,81,2,360
2018,11,20,0,33.4,23.7,69,1,40
2018,11,21,0,33.1,25,73,2,200
2018,11,22,4.4,33.1,25,75,2,180
2018,11,23,43.2,33.8,23.8,77,2,70
2018,11,24,-1,33.7,24.1,76,2,40
2018,11,25,-1,33.6,25,70,2,20
2018,11,26,0,33,25.2,74,2,360
2018,11,27,0,33,25,71,2,20
2018,11,28,1.6,33.9,25.3,73,2,20
2018,11,29,0,33.4,24.8,73,2,20
2018,11,30,0,32.8,25,73,2,40
2018,12,1,0,31.4,25,80,2,20
2018,12,2,0.8,32.5,24.6,80,2,360
2018,12,3,0,34.2,25.4,70,2,70
2018,12,4,0.4,33.7,25.4,75,2,70
2018,12,5,0,33.5,25,76,2,40
2018,12,6,0.3,33.8,25.8,77,2,40
2018,12,7,3,33.8,26,73,2,20
2018,12,8,5.3,30.4,25.3,84,2,360
2018,12,9,0,32.4,24.7,80,2,360
2018,12,10,0,33.8,24.9,72,2,40
2018,12,11,-1,34,25.4,72,3,360
2018,12,12,0,33.7,24.2,73,3,20
2018,12,13,0,34.2,25.8,72,3,20
2018,12,14,-1,31.7,25,77,2,360
2018,12,15,5.1,33.8,25.1,74,2,20
2018,12,16,3.8,30.6,25,81,2,20
2018,12,17,5.2,31.2,24,82,2,40
2018,12,18,16.2,32.6,24.5,77,3,20
2018,12,19,38.8,29.4,23.6,88,2,20
2018,12,20,-1,29.1,24.1,83,1,360
2018,12,21,0,32.5,25,78,2,40
2018,12,22,4.9,30.8,24.4,80,2,20
2018,12,23,28.4,34,25.1,82,1,20
2018,12,24,1,30,24,86,2,20
2018,12,25,0,31.4,25.7,78,2,20
2018,12,26,33.2,32.4,23.3,79,2,360
2018,12,27,0,33.1,24,72,1,20
2018,12,28,0,33.6,26,70,1,40
2018,12,29,110,34,24.2,75,1,180
2018,12,30,0.2,32.7,25,80,1,360
2018,12,31,0,32.8,25.8,75,2,40
2019,1,1,0,33.7,25.2,73,2,20
2019,1,2,-1,33,25.4,74,3,40
2019,1,3,0,32.7,24.3,71,3,360
2019,1,4,0,34,24.8,67,1,20
2019,1,5,0,31.8,25.1,76,2,360
2019,1,6,-1,30.2,24.6,80,2,360
2019,1,7,0,31.6,24,69,3,360
2019,1,8,0,31.6,24,72,3,360
2019,1,9,-1,33.4,25,67,3,20
2019,1,10,0.8,30.2,24.8,80,2,20
2019,1,11,10.4,26,23.1,91,2,360
2019,1,12,0.6,27.1,24.1,87,2,360
2019,1,13,-1,31,24.1,79,2,360
2019,1,14,0,32.8,24.8,70,3,360
2019,1,15,0,33,23.6,67,3,20
2019,1,16,2.8,29,24,82,2,360
2019,1,17,0,32.1,24,73,3,360
2019,1,18,0,30.4,24,74,3,360
2019,1,19,0.2,30.7,24.6,79,2,20
2019,1,20,8,30,24.9,84,2,40
2019,1,21,1.4,32,25.4,81,2,180
2019,1,22,23.6,32.5,25.4,78,2,40
2019,1,23,40.6,33.1,25,82,2,70
2019,1,24,-1,32.4,25.8,81,2,360
2019,1,25,5.6,33.4,25.1,73,3,360
2019,1,26,47.4,27.4,22.2,94,2,20
2019,1,27,-1,28,22.4,81,3,20
2019,1,28,0,29.4,23.5,77,3,20
2019,1,29,0.6,28.3,22.5,78,3,360
2019,1,30,7.4,26.9,23.2,89,2,360
2019,1,31,-1,30,24.1,80,3,20
2019,2,1,0,30.8,22.2,71,3,360
2019,2,2,-1,32,22.7,74,3,20
2019,2,3,7.2,30,24,81,3,360
2019,2,4,0.6,29.8,24.6,82,2,20
2019,2,5,3,32,24.2,78,2,20
2019,2,6,0,32,22.6,71,3,360
2019,2,7,0,32.6,23.8,69,2,20
2019,2,8,0,33.8,24,68,2,360
2019,2,9,0,32,23,75,2,20
2019,2,10,0,33,24.8,72,3,360
2019,2,11,-1,30.8,23.1,71,3,360
2019,2,12,-1,32.5,23.8,63,3,20
2019,2,13,0,32.8,20.8,64,2,360
2019,2,14,0,32.9,22.7,70,2,40
2019,2,15,0,32.9,24,68,2,70
2019,2,16,5,29.8,22,82,2,20
2019,2,17,0,32.8,21.6,71,2,40
2019,2,18,0,32.9,24,68,2,360
2019,2,19,0,33,23.7,70,3,20
2019,2,20,0,32,23.4,67,3,20
2019,2,21,0,32.5,23.8,66,3,360
2019,2,22,0,33.5,23.3,63,2,360
2019,2,23,0,33.8,24,68,3,40
2019,2,24,0,33.3,24.1,65,3,20
2019,2,25,0,33.3,24,64,2,360
2019,2,26,0,33.2,23.7,63,3,360
2019,2,27,0,33.8,22,59,2,360
2019,2,28,0,33.6,24.7,68,2,20
2019,3,1,0,34,25.2,68,3,360
2019,3,2,0,32.1,23.4,72,2,360
2019,3,3,0,34.4,25,70,2,360
2019,3,4,0,34,24.9,62,2,20
2019,3,5,2.2,33,23,75,2,20
2019,3,6,6,33,24,65,3,20
2019,3,7,0,33,23.4,70,2,360
2019,3,8,0,33.4,24.7,66,2,360
2019,3,9,0,33.2,24.5,67,2,20
2019,3,10,0,32.7,25,69,2,20
2019,3,11,0,32.5,24.6,64,2,40
2019,3,12,0,34,24.4,66,2,360
2019,3,13,0,34.5,24,61,3,20
2019,3,14,1.3,31.6,24.6,80,3,40
2019,3,15,0,32.6,24,74,3,40
2019,3,16,-1,34.1,24.8,64,3,20
2019,3,17,0.3,31.3,25,78,3,360
2019,3,18,90.6,29.3,23.6,87,2,360
2019,3,19,20.4,30,24.1,85,2,20
2019,3,20,-1,30.4,24,78,2,20
2019,3,21,0,33.5,23.4,72,2,40
2019,3,22,0,33.7,25.6,68,2,20
2019,3,23,0,34,25.3,66,3,360
2019,3,24,0,33.7,25,63,3,20
2019,3,25,0,33,24.2,64,2,40
2019,3,26,0,33.7,24.8,62,2,40
2019,3,27,5.8,34.2,24.8,73,2,20
2019,3,28,0.2,31.2,25.2,77,3,360
2019,3,29,0,32.6,24.2,70,2,360
2019,3,30,0,33.4,23.8,64,3,360
2019,3,31,0,33.2,24.1,65,3,40
2019,4,1,0,32.8,24,70,3,360
2019,4,2,-1,32.7,26,69,3,360
2019,4,3,0,32,26,69,3,360
2019,4,4,0,34.4,24.2,67,2,360
2019,4,5,0,32.9,26,73,2,360
2019,4,6,0.2,34.7,25.8,74,2,360
2019,4,7,0,34,26.1,72,3,20
2019,4,8,2.6,32.2,25.6,82,2,40
2019,4,9,-1,32.6,26,80,2,40
2019,4,10,2.6,30.9,25.6,84,2,180
2019,4,11,0,32.9,26.4,77,2,180
2019,4,12,-1,34.5,26.4,71,3,40
2019,4,13,0,35.1,24,64,2,360
2019,4,14,0,34.8,24.4,68,2,40
2019,4,15,0,34.8,25,68,2,360
2019,4,16,0,34.4,24.2,68,2,40
2019,4,17,0,34.6,25.8,67,2,40
2019,4,18,0,34.2,25.4,70,2,200
2019,4,19,0,34.4,25.2,68,2,200
2019,4,20,0,34,26,66,2,20
2019,4,21,1.2,33.3,26.6,74,2,40
2019,4,22,0,33.3,26.7,68,2,40
2019,4,23,0,34.7,24.7,65,2,40
2019,4,24,0,33.1,25.4,68,2,360
2019,4,25,22.4,33.8,25.6,80,2,40
2019,4,26,0,33.6,25,72,2,360
2019,4,27,0,34.3,24.7,69,3,20
2019,4,28,0,33,24.9,72,2,40
2019,4,29,0,35.3,24.9,67,3,40
2019,4,30,11.2,34,25.2,72,2,70
2019,5,1,102,33.4,24.8,86,2,70
2019,5,2,0,33,26.8,75,2,200
2019,5,3,0,32.8,26.2,77,1,180
2019,5,4,10.8,33.6,26.8,80,2,200
2019,5,5,17.2,34.3,27,77,2,200
2019,5,6,1,34.5,25.7,76,2,180
2019,5,7,0,34.1,25.8,76,2,200
2019,5,8,0,35.4,27.4,72,3,200
2019,5,9,3,34.4,25.1,78,1,200
2019,5,10,0.3,33.3,24.3,78,1,360
2019,5,11,-1,33.6,26,77,2,200
2019,5,12,0,31.2,25.3,85,1,200
2019,5,13,18.6,34,25.6,79,1,200
2019,5,14,0,33,25.7,76,2,180
2019,5,15,-1,33.8,24.8,75,2,180
2019,5,16,0,34.5,27.2,76,2,200
2019,5,17,6.8,31.5,25.8,83,1,40
2019,5,18,-1,33.4,25.7,79,2,160
2019,5,19,-1,34,26.3,76,2,180
2019,5,20,4.2,34,26,74,2,180
2019,5,21,0,33.8,26.4,73,2,40
2019,5,22,16,33.7,24.8,80,2,70
2019,5,23,6.4,33.1,25.4,76,2,260
2019,5,24,74.4,33.7,25.2,74,2,180
2019,5,25,0,32.1,25.1,79,1,180
2019,5,26,0,33.7,25.3,74,2,180
2019,5,27,0,34,26.6,74,2,180
2019,5,28,0,34.5,24.8,70,2,40
2019,5,29,0.8,34.1,26.6,72,2,200
2019,5,30,1.6,28.4,24.7,90,1,200
2019,5,31,0.8,33.2,25.1,79,1,40
2019,6,1,7.5,33.1,26,83,1,40
2019,6,2,1.2,31.8,25,85,1,20
2019,6,3,2.4,32,25.5,85,1,40
2019,6,4,0.2,33.8,25,75,2,20
2019,6,5,27.8,33.7,24.6,76,2,40
2019,6,6,0,33,25.8,75,1,360
2019,6,7,3,33.9,26,77,2,70
2019,6,8,-1,33.7,25.5,83,2,160
2019,6,9,0,34.3,27,76,2,200
2019,6,10,53.6,34,25,76,2,220
2019,6,11,-1,33,26.8,81,2,200
2019,6,12,-1,33.2,26,79,2,180
2019,6,13,43.8,32.5,26,81,2,180
2019,6,14,-1,31,25.3,81,2,180
2019,6,15,100.8,33.1,24.2,75,2,180
2019,6,16,9.2,32,25.5,81,2,220
2019,6,17,0.6,33.8,26,79,1,40
2019,6,18,3.6,33.8,26.2,76,2,70
2019,6,19,0,34,26.4,76,1,180
2019,6,20,3.2,33.2,26,76,2,160
2019,6,21,0,32,25.4,79,1,180
2019,6,22,4,33,25.2,80,1,180
2019,6,23,29.2,32,25,82,2,180
2019,6,24,24.6,32.7,24.1,82,2,200
2019,6,25,-1,34,25.8,77,2,180
2019,6,26,0,32.3,25.6,79,2,180
2019,6,27,-1,31.8,26.3,81,1,180
2019,6,28,1.2,33,25.2,78,2,200
2019,6,29,13.6,31.5,25.6,82,2,160
2019,6,30,-1,31.3,26,81,2,180
2019,7,1,-1,30,25.5,82,1,180
2019,7,2,1.4,31.6,24.8,81,2,40
2019,7,3,1.4,29.5,25.1,83,2,200
2019,7,4,32.5,31.2,25.2,82,1,70
2019,7,5,5.2,31.7,25.3,84,1,180
2019,7,6,1.2,32,25.7,79,2,180
2019,7,7,0,32.5,26.8,77,2,180
2019,7,8,10.8,32.6,23.6,77,2,180
2019,7,9,1.6,30.8,24,81,2,180
2019,7,10,0,33.4,25,82,1,180
2019,7,11,6.4,30.6,24.6,84,1,360
2019,7,12,0.6,29,25,86,2,180
2019,7,13,0.8,30,25.2,83,1,160
2019,7,14,4.4,30.7,24.6,86,1,160
2019,7,15,-1,32.2,26.2,78,3,200
2019,7,16,0,31.8,26.6,75,3,200
2019,7,17,0,31.2,25,77,3,180
2019,7,18,0,32.1,24.6,77,2,200
2019,7,19,0,32,26,78,2,180
2019,7,20,0.2,32.1,25.5,82,1,180
2019,7,21,1,32,25.8,77,2,200
2019,7,22,25.4,32.4,24,82,2,180
2019,7,23,93.3,32.2,23,82,2,180
2019,7,24,-1,29.1,23.8,86,2,180
2019,7,25,-1,32.9,24.6,78,2,200
2019,7,26,0,31.4,25,80,1,20
2019,7,27,5,31.3,25.8,84,1,70
2019,7,28,18.4,31.8,24,83,1,180
2019,7,29,-1,30.8,24.5,82,1,220
2019,7,30,60.3,32.2,24,81,1,200
2019,7,31,0.2,29,24.8,88,1,180
2019,8,1,-1,31,26.2,82,1,180
2019,8,2,0.2,30.8,25.4,82,1,180
2019,8,3,1,31.6,26.6,79,3,200
2019,8,4,0,32.6,27,75,3,200
2019,8,5,0.1,32,26.5,75,4,200
2019,8,6,0,32.1,26.8,75,3,200
2019,8,7,0,33,27,73,3,200
2019,8,8,0.2,32.2,27,76,3,180
2019,8,9,0,32.8,25,75,2,180
2019,8,10,0,32.5,26.2,78,3,180
2019,8,11,0,32.7,25.1,75,2,200
2019,8,12,0,32.8,27.3,73,3,200
2019,8,13,0,33.7,25.8,72,2,200
2019,8,14,-1,32.3,26,75,3,180
2019,8,15,4.8,32.1,26,78,2,200
2019,8,16,1.6,32.3,26.6,78,1,200
2019,8,17,68.6,32.1,22.9,84,2,180
2019,8,18,0.9,32,24,80,1,180
2019,8,19,70.6,32.4,23.2,82,1,160
2019,8,20,2.6,32.7,24.8,78,1,180
2019,8,21,3.8,32,24.4,82,2,180
